production_log_id,pds,machine_id,product_id,leader_id,manager_id,operator_id,supervisor_id,start_time,end_time,product_weight,material_weight,cut_pallet_count,waste_endroll_weight,waste_trim_weight,waste_production_weight,waste_core_weight,returned_material_weight,log_note
168,25020142,3,11,1,1,1,1,2/17/2025 13:46,2/17/2025 15:25,967,967,"34,000",8,4,65,50,0,
665,25020629,2,13,1,1,1,1,3/4/2025 21:45,3/5/2025 0:33,969,1336,10500,13,2,12,5,327,
34,25020075,2,1,1,1,1,1,2/13/2025 13:48,2/13/2025 16:34,970,970,"42,700",26,3,15,0,0,
1783,25030499,2,1,1,1,1,1,3/29/2025 5:42,3/29/2025 7:47,972,1295,18200,10,3,22,10,326,
1787,25030499,2,1,1,1,1,1,3/29/2025 5:46,3/29/2025 8:25,972,1295,18200,10,3,22,10,326,
1118,25030337,2,13,1,1,1,1,3/15/2025 19:23,3/15/2025 21:02,973,973,29600,18,6,35,20,0,
546,25020550,2,94,1,1,1,1,3/1/2025 5:53,3/1/2025 8:22,981,1665,"33,600",25,7,21,36,489,
547,25020550,2,94,1,1,1,1,3/1/2025 5:53,3/1/2025 7:58,981,1665,"33,600",25,7,21,36,489,
1565,25030459,2,292,1,1,1,1,3/25/2025 11:57,3/25/2025 14:26,986,986,18200,5,2,10,12,0,
706,25020629,2,13,1,1,1,1,3/5/2025 17:44,3/5/2025 20:19,991,991,24400,15,2,15,25,0,
198,25020182,2,13,1,1,1,1,2/18/2025 8:19,2/18/2025 10:57,996,1367,"13,300",5,2,15,0,357,
1692,25030495,2,2,1,1,1,1,3/27/2025 8:59,3/27/2025 11:02,997,1326,16500,6,2,15,10,371,
922,25030095,5,2,1,1,1,1,3/11/2025 15:12,3/11/2025 16:48,998,998,44100,22,4,43,30,0,
381,25020271,2,13,1,1,1,1,2/24/2025 9:48,2/24/2025 12:41,1008,1348,"19,100",5,2,10,8,340,
1878,25030787,2,1,1,1,1,1,4/1/2025 4:38,4/1/2025 6:00,1010,1010,31050,22,3,30,30,0,
318,25020276,2,1,1,1,1,1,2/20/2025 21:47,2/20/2025 23:34,1012,1012,"22,400",2,1,22,0,0,
585,25020546,2,13,1,1,1,1,3/3/2025 13:21,3/3/2025 14:33,1013,1300,"40,600",11,7,38,36,334,
241,25020408,2,56,1,1,1,1,2/18/2025 21:56,2/18/2025 23:12,1017,1596,"7,120",2,0,6,0,546,
42,25020142,3,11,1,1,1,1,2/13/2025 13:52,2/13/2025 15:14,1018,1117,"31,600",16,0,10,0,0,
1817,25030489,2,179,1,1,1,1,3/29/2025 17:45,3/29/2025 20:18,1020,1257,28000,26,5,60,20,434,
1823,25030489,2,179,1,1,1,1,3/29/2025 17:54,3/29/2025 19:48,1020,1257,28000,26,5,60,20,434,
526,25020634,2,18,1,1,1,1,2/28/2025 23:07,3/1/2025 1:59,1022,1476,"27,050",25,7,20,30,419,
334,25020184,2,13,1,1,1,1,2/21/2025 13:47,2/21/2025 16:22,1027,1027,"9,800",0,0,5,0,0,
816,25030028,3,142,1,1,1,1,3/8/2025 12:03,3/8/2025 13:26,1027,1027,21000,17,3,43,8,0,
113,25020118,2,13,1,1,1,1,2/14/2025 21:07,2/15/2025 0:02,1029,1595,"36,400",32,6,52,0,485,
1886,25030490,2,179,1,1,1,1,4/1/2025 4:47,4/1/2025 7:29,1030,1030,11600,0,0,0,4,0,
319,25020276,2,1,1,1,1,1,2/20/2025 21:47,2/20/2025 23:56,1038,1571,"22,400",2,1,22,0,650,
1109,25030337,2,13,1,1,1,1,3/15/2025 13:46,3/15/2025 15:31,1040,1040,27100,13,2,40,30,0,
1423,25030391,2,94,1,1,1,1,3/21/2025 13:21,3/21/2025 16:16,1043,1043,41700,24,7,36,45,0,
1691,25030495,2,2,1,1,1,1,3/27/2025 8:59,3/27/2025 10:47,1043,1043,16500,6,2,15,10,0,
165,25020142,3,11,1,1,1,1,2/17/2025 13:46,2/17/2025 14:54,1046,1046,"34,000",8,4,65,50,0,
358,25020185,2,13,1,1,1,1,2/22/2025 13:47,2/22/2025 14:51,1047,1573,"45,700",11,4,25,34,471,
951,25020831,5,94,1,1,1,1,3/11/2025 21:56,3/11/2025 23:01,1048,1048,31000,43,5,51,30,0,
1009,25020547,5,179,1,1,1,1,3/13/2025 13:52,3/13/2025 15:00,1049,1506,44800,20,6,53,30,517,
1352,25030386,2,179,1,1,1,1,3/20/2025 16:07,3/20/2025 18:29,1051,1051,44100,14,4,21,30,0,
81,25020142,3,11,1,1,1,1,2/14/2025 11:48,2/14/2025 13:34,1051,1145,"22,300",9,2,30,0,0,
490,25020406,2,13,1,1,1,1,2/27/2025 17:26,2/27/2025 19:14,1055,1516,"23,200",7,5,15,15,415,
29,25020088,2,10,1,1,1,1,2/12/2025 17:59,2/11/2025 21:13,1057,1166,"8,250",3,2,6,0,100,
462,25020405,2,13,1,1,1,1,2/26/2025 21:44,2/27/2025 0:32,1057,1320,"40,100",20,7,35,28,244,
1182,25030220,2,94,1,1,1,1,3/17/2025 19:22,3/17/2025 21:45,1058,1456,27100,38,4,33,24,332,
885,25020556,5,94,1,1,1,1,3/10/2025 13:29,3/10/2025 15:46,1064,1064,29400,24,3,55,24,0,
315,25020276,2,1,1,1,1,1,2/20/2025 21:47,2/20/2025 23:36,1068,1068,"22,400",2,1,22,0,0,
1085,25030234,2,1,1,1,1,1,3/14/2025 21:46,3/14/2025 23:29,1070,1070,37800,20,8,52,35,0,
1591,25030634,2,292,1,1,1,1,3/25/2025 20:20,3/25/2025 21:59,1070,1070,20200,5,3,9,11,0,
489,25020406,2,13,1,1,1,1,2/27/2025 17:26,2/27/2025 19:35,1075,1075,"23,200",7,5,15,15,0,
1185,25030220,2,94,1,1,1,1,3/17/2025 19:22,3/17/2025 21:59,1075,1639,27100,38,4,33,24,526,
1399,25030387,2,179,1,1,1,1,3/21/2025 5:47,3/21/2025 8:19,1085,1085,15900,10,3,14,12,0,
131,25020142,3,11,1,1,1,1,2/15/2025 13:47,2/15/2025 16:04,1085,1156,"24,700",5,2,19,0,0,
1255,25020829,2,179,1,1,1,1,3/18/2025 21:50,3/18/2025 23:01,1086,1509,37800,16,3,20,30,323,
1874,25030914,2,13,1,1,1,1,3/31/2025 20:41,3/31/2025 23:05,1088,1088,12600,8,2,25,10,0,
1662,25030486,2,179,1,1,1,1,3/26/2025 17:49,3/26/2025 20:14,1099,1099,21200,7,0,20,20,0,
172,25020275,2,31,1,1,1,1,2/17/2025 14:03,2/17/2025 15:55,1101,1167,"10,100",16,2,35,0,576,
388,25020108,2,35,1,1,1,1,2/24/2025 13:26,2/24/2025 14:43,1106,1106,"30,300",5,2,7,10,0,
391,25020108,2,35,1,1,1,1,2/24/2025 13:26,2/24/2025 14:43,1106,1387,"30,300",5,2,7,10,271,
1081,25030234,2,1,1,1,1,1,3/14/2025 21:46,3/14/2025 23:24,1108,1108,37800,20,8,52,35,0,
338,25020184,2,13,1,1,1,1,2/21/2025 21:54,2/21/2025 23:15,1110,1110,"46,500",18,3,34,0,0,
43,25020142,3,11,1,1,1,1,2/13/2025 13:52,2/13/2025 16:46,1111,1111,"31,600",16,0,10,0,0,
1748,25030487,2,179,1,1,1,1,3/28/2025 9:59,3/28/2025 12:00,1113,1488,25700,8,2,25,15,383,
705,25020629,2,13,1,1,1,1,3/5/2025 17:44,3/5/2025 20:36,1116,1254,24400,15,2,15,25,147,
32,25020075,2,1,1,1,1,1,2/12/2025 21:07,2/12/2025 22:02,1117,1117,"14,000",10,4,18,0,0,
1079,25030234,2,1,1,1,1,1,3/14/2025 21:46,3/14/2025 23:02,1120,1120,37800,20,8,52,35,0,
308,25020409,2,2,1,1,1,1,2/20/2025 17:35,2/20/2025 20:00,1121,1121,"21,700",3,1,20,0,0,
917,25030029,3,11,1,1,1,1,3/11/2025 13:40,3/11/2025 15:16,1122,1122,37000,12,3,35,12,0,
144,25020274,2,2,1,1,1,1,2/15/2025 20:56,2/15/2025 22:06,1124,1124,"25,900",18,5,30,0,0,
403,25020455,2,84,1,1,1,1,2/24/2025 17:53,2/24/2025 20:47,1126,1261,"15,150",0,0,0,0,135,
166,25020142,3,11,1,1,1,1,2/17/2025 13:46,2/17/2025 15:12,1129,1129,"34,000",8,4,65,50,0,
1519,25030223,2,2,1,1,1,1,3/23/2025 3:13,3/23/2025 4:28,1130,1491,28950,10,3,20,30,361,
743,25020800,5,2,1,1,1,1,3/6/2025 13:54,3/6/2025 16:00,1131,1131,38750,44,7,48,30,0,
812,25030107,5,83,1,1,1,1,3/8/2025 11:40,3/8/2025 13:45,1131,1558,30250,9,2,13,11,414,
523,25020634,2,18,1,1,1,1,2/28/2025 23:07,3/1/2025 0:40,1132,1132,"27,050",25,7,20,30,0,
909,25030029,3,11,1,1,1,1,3/10/2025 21:45,3/11/2025 0:06,1134,1134,35000,7,3,30,10,0,
1082,25030234,2,1,1,1,1,1,3/14/2025 21:46,3/14/2025 23:50,1136,1324,37800,20,8,52,35,261,
714,25020630,2,13,1,1,1,1,3/5/2025 21:42,3/6/2025 0:13,1137,"1,161",20700,7,2,12,15,0,
811,25030107,5,83,1,1,1,1,3/8/2025 11:40,3/8/2025 13:07,1138,1138,30250,9,2,13,11,0,
84,25020186,2,18,1,1,1,1,2/14/2025 14:01,2/14/2025 16:09,1139,1139,"14,050",8,1,25,0,0,
1798,25030499,2,1,1,1,1,1,3/29/2025 12:33,3/29/2025 14:53,1139,1563,38300,10,5,30,35,420,
401,25020453,2,83,1,1,1,1,2/24/2025 16:32,2/24/2025 19:21,1140,1140,"15,150",4,2,15,0,0,
709,25020800,2,2,1,1,1,1,3/5/2025 21:41,3/5/2025 22:50,1142,1142,16550,19,2,15,5,0,
1749,25030487,2,179,1,1,1,1,3/28/2025 9:59,3/28/2025 12:40,1144,1144,25700,8,2,25,15,0,
367,25020271,2,13,1,1,1,1,2/22/2025 21:47,2/22/2025 23:39,1147,1147,"37,600",10,2,21,30,0,
1778,25030379,2,93,1,1,1,1,3/29/2025 2:01,3/29/2025 4:31,1147,1332,26650,20,4,80,23,55,
717,25020630,2,13,1,1,1,1,3/6/2025 8:58,3/6/2025 11:38,1149,1149,10250,17,4,30,10,0,
1001,25020547,5,179,1,1,1,1,3/13/2025 13:52,3/13/2025 15:38,1152,1152,44800,20,6,53,30,0,
1679,25030486,2,179,1,1,1,1,3/27/2025 0:13,3/27/2025 2:49,1157,1583,35300,11,4,26,25,426,
1116,25030337,2,13,1,1,1,1,3/15/2025 19:23,3/15/2025 21:58,1158,1348,29600,18,6,35,20,190,
1587,25030459,2,292,1,1,1,1,3/25/2025 17:35,3/25/2025 19:13,1161,1161,22100,5,3,11,11,0,
132,25020142,3,11,1,1,1,1,2/15/2025 13:47,2/15/2025 15:40,1162,1162,"24,700",5,2,19,0,0,
755,25020630,5,13,1,1,1,1,3/6/2025 19:46,3/6/2025 21:33,1162,1161,25750,32,2,64,25,0,
1815,25030489,2,179,1,1,1,1,3/29/2025 17:45,3/29/2025 20:24,1163,1163,28000,26,5,60,20,0,
1821,25030489,2,179,1,1,1,1,3/29/2025 17:54,3/29/2025 20:19,1163,1163,28000,26,5,60,20,0,
54,25020117,2,13,1,1,1,1,2/13/2025 21:03,2/13/2025 22:02,1167,1167,"37,800",15,6,43,0,0,
745,25020800,5,2,1,1,1,1,3/6/2025 13:54,3/6/2025 15:15,1167,1167,38750,44,7,48,30,0,
832,25020825,5,1,1,1,1,1,3/8/2025 13:51,3/8/2025 14:59,1169,1543,15050,21,4,48,9,388,
1317,25030386,2,179,1,1,1,1,3/19/2025 21:44,3/20/2025 0:28,1171,"1,420",12600,18,3,25,10,229,
904,25020825,5,1,1,1,1,1,3/10/2025 19:56,3/10/2025 21:06,1171,1171,33850,12,3,34,25,0,
404,25020455,2,84,1,1,1,1,2/24/2025 17:53,2/24/2025 18:55,1172,1725,"15,150",0,0,0,0,553,
640,25020493,5,111,1,1,1,1,3/4/2025 13:46,3/4/2025 16:39,1176,1434,"38,400",11,5,48,39,245,
558,25020633,5,2,1,1,1,1,3/1/2025 15:12,3/1/2025 17:40,1177,1469,"21,150",20,4,32,20,0,
1097,25030234,2,1,1,1,1,1,3/15/2025 9:18,3/15/2025 10:37,1178,1178,18900,7,3,15,12,0,
1389,25030387,2,179,1,1,1,1,3/20/2025 23:30,3/21/2025 1:32,1181,"1,181",32150,22,5,60,30,0,
1551,25030609,2,94,1,1,1,1,3/25/2025 8:42,3/25/2025 10:31,1185,1116,11100,10,2,5,12,0,
28,25020088,2,10,1,1,1,1,2/12/2025 17:59,2/11/2025 21:13,1186,1192,"8,250",3,2,6,0,0,
235,25020183,2,13,1,1,1,1,2/18/2025 20:27,2/18/2025 21:41,1188,1363,"38,300",12,2,23,0,0,
1682,25030495,2,2,1,1,1,1,3/27/2025 5:51,3/27/2025 8:22,1192,1192,28700,22,3,39,20,0,
411,25020628,2,85,1,1,1,1,2/24/2025 21:42,2/24/2025 23:04,1193,1664,"11,200",5,3,15,0,471,
459,25020405,2,13,1,1,1,1,2/26/2025 21:44,2/26/2025 23:45,1197,1197,"40,100",20,7,35,28,0,
1130,25030338,2,13,1,1,1,1,3/15/2025 21:46,3/16/2025 0:10,1199,1395,13000,2,1,25,10,175,
324,25020276,2,1,1,1,1,1,2/21/2025 12:27,2/21/2025 15:17,1206,1206,"34,300",21,4,21,0,0,
630,25020711,2,110,1,1,1,1,3/4/2025 13:42,3/4/2025 15:54,1209,1453,"14,700",12,4,37,12,242,
648,25020493,5,111,1,1,1,1,3/4/2025 16:13,3/4/2025 17:22,1209,1349,9500,16,2,50,10,0,
445,25020404,2,13,1,1,1,1,2/26/2025 12:56,2/26/2025 14:29,1210,1210,"39,900",34,4,24,30,0,
1514,25030223,2,2,1,1,1,1,3/23/2025 3:13,3/23/2025 5:29,1211,1211,28950,10,3,20,30,0,
1017,25030094,2,13,1,1,1,1,3/13/2025 16:49,3/13/2025 19:08,1214,1332,14850,10,2,10,0,116,
1750,25030487,2,179,1,1,1,1,3/28/2025 9:59,3/28/2025 12:46,1217,1379,25700,8,2,25,15,169,
199,25020182,2,13,1,1,1,1,2/18/2025 8:19,2/18/2025 11:05,1220,1371,"13,300",5,2,15,0,134,
1770,25030488,2,179,1,1,1,1,3/28/2025 21:38,3/28/2025 22:56,1220,1220,15900,15,3,20,10,0,
1489,25030389,2,179,1,1,1,1,3/22/2025 15:31,3/22/2025 16:57,1221,1221,49700,19,4,19,39,0,
613,25020710,2,1,1,1,1,1,3/3/2025 21:51,3/3/2025 23:36,1223,1223,"44,800",23,2,90,35,0,
1660,25030486,2,179,1,1,1,1,3/26/2025 17:49,3/26/2025 19:59,1223,1223,21200,7,0,20,20,0,
1852,25030726,2,83,1,1,1,1,3/31/2025 9:00,3/31/2025 10:40,1224,1224,21900,19,2,13,10,0,
60,25020117,2,13,1,1,1,1,2/13/2025 21:03,2/13/2025 22:02,1230,1597,"37,800",15,6,43,0,318,
497,25020407,2,1,1,1,1,1,2/28/2025 8:59,2/28/2025 10:08,1231,1231,"17,100",7,2,15,15,0,
897,25020825,5,1,1,1,1,1,3/10/2025 19:56,3/10/2025 21:40,1237,1237,33850,12,3,34,25,0,
1390,25030387,2,179,1,1,1,1,3/20/2025 23:30,3/21/2025 0:47,1238,"1,238",32150,22,5,60,30,0,
1115,25030337,2,13,1,1,1,1,3/15/2025 19:23,3/15/2025 21:28,1239,1239,29600,18,6,35,20,0,
311,25020409,2,2,1,1,1,1,2/20/2025 17:35,2/20/2025 20:14,1244,1244,"21,700",3,1,20,0,0,
583,25020546,2,13,1,1,1,1,3/3/2025 13:21,3/3/2025 14:23,1244,1244,"40,600",11,7,38,36,0,
975,25020831,5,94,1,1,1,1,3/12/2025 11:44,3/12/2025 13:25,1244,1618,25300,32,3,103,24,278,
128,25020274,2,2,1,1,1,1,2/15/2025 13:45,2/15/2025 15:23,1246,1250,"30,800",4,1,20,0,0,
565,25020633,2,2,1,1,1,1,3/2/2025 0:45,3/2/2025 2:29,1246,1246,"35,550",33,7,45,35,0,
973,25020831,5,94,1,1,1,1,3/12/2025 11:44,3/12/2025 13:39,1246,1434,25300,32,3,103,24,119,
487,25020406,2,13,1,1,1,1,2/27/2025 17:26,2/27/2025 20:09,1248,1248,"23,200",7,5,15,15,0,
713,25020630,2,13,1,1,1,1,3/5/2025 21:42,3/5/2025 22:46,1248,"1,248",20700,7,2,12,15,0,
1478,25030388,2,179,1,1,1,1,3/22/2025 4:59,3/22/2025 6:44,1250,1250,56700,25,6,98,54,0,
486,25020406,2,13,1,1,1,1,2/27/2025 17:26,2/27/2025 20:21,1253,1253,"23,200",7,5,15,15,0,
622,25020710,2,1,1,1,1,1,3/4/2025 8:33,3/4/2025 10:19,1253,1258,"10,100",5,2,10,10,0,
757,25020630,5,13,1,1,1,1,3/6/2025 19:46,3/6/2025 21:46,1253,1253,25750,32,2,64,25,0,
1527,25030498,2,1,1,1,1,1,3/24/2025 14:01,3/24/2025 15:33,1255,1255,31600,12,2,42,30,0,
899,25020825,5,1,1,1,1,1,3/10/2025 19:56,3/10/2025 22:45,1255,1255,33850,12,3,34,25,0,
990,25030092,5,13,1,1,1,1,3/12/2025 21:51,3/13/2025 0:01,1255,1255,43400,26,4,34,35,0,
1003,25020547,5,179,1,1,1,1,3/13/2025 13:52,3/13/2025 15:59,1256,1256,44800,20,6,53,30,0,
1012,25020547,5,179,1,1,1,1,3/13/2025 16:21,3/13/2025 18:38,1256,1256,11900,11,4,22,11,0,
1475,25030388,2,179,1,1,1,1,3/22/2025 4:59,3/22/2025 7:51,1257,1257,56700,25,6,98,54,0,
584,25020546,2,13,1,1,1,1,3/3/2025 13:21,3/3/2025 15:40,1258,1258,"40,600",11,7,38,36,0,
1673,25030486,2,179,1,1,1,1,3/27/2025 0:13,3/27/2025 3:05,1260,1260,35300,11,4,26,25,0,
911,25030029,3,11,1,1,1,1,3/10/2025 21:45,3/10/2025 23:15,1261,1261,35000,7,3,30,10,0,
492,25020407,2,1,1,1,1,1,2/27/2025 21:44,2/27/2025 23:13,1262,1262,"21,000",6,4,17,24,0,
614,25020710,2,1,1,1,1,1,3/3/2025 21:51,3/3/2025 23:05,1262,1262,"44,800",23,2,90,35,0,
696,25020629,2,13,1,1,1,1,3/5/2025 13:50,3/5/2025 16:28,1262,1262,21800,17,5,20,15,0,
797,25020631,5,13,1,1,1,1,3/7/2025 21:18,3/7/2025 23:07,1262,1262,34300,14,2,60,30,0,
1353,25030386,2,179,1,1,1,1,3/20/2025 16:07,3/20/2025 17:37,1263,1263,44100,14,4,21,30,0,
716,25020800,2,2,1,1,1,1,3/6/2025 0:00,3/6/2025 2:21,1264,"1,538",20700,7,2,12,15,236,
991,25030092,5,13,1,1,1,1,3/12/2025 21:51,3/12/2025 23:30,1264,1264,43400,26,4,34,35,0,
1477,25030388,2,179,1,1,1,1,3/22/2025 4:59,3/22/2025 6:29,1265,1265,56700,25,6,98,54,0,
795,25020631,5,13,1,1,1,1,3/7/2025 21:18,3/7/2025 22:43,1265,1265,34300,14,2,60,30,0,
1640,25030390,2,179,1,1,1,1,3/26/2025 13:41,3/26/2025 16:12,1266,1266,46200,15,2,25,40,0,
1674,25030486,2,179,1,1,1,1,3/27/2025 0:13,3/27/2025 2:50,1266,1266,35300,11,4,26,25,0,
920,25030029,3,11,1,1,1,1,3/11/2025 13:40,3/11/2025 15:49,1266,1266,37000,12,3,35,12,0,
1479,25030388,2,179,1,1,1,1,3/22/2025 4:59,3/22/2025 6:38,1268,1268,56700,25,6,98,54,0,
829,25020825,5,1,1,1,1,1,3/8/2025 13:51,3/8/2025 15:44,1268,1268,15050,21,4,48,9,0,
343,25020184,2,13,1,1,1,1,2/21/2025 21:54,2/22/2025 0:31,1270,1270,"46,500",18,3,34,0,0,
1516,25030223,2,2,1,1,1,1,3/23/2025 3:13,3/23/2025 5:17,1270,1270,28950,10,3,20,30,0,
483,25020406,2,13,1,1,1,1,2/27/2025 13:47,2/27/2025 15:30,1271,1266,"33,550",28,1,23,35,0,
582,25020546,2,13,1,1,1,1,3/3/2025 13:21,3/3/2025 15:50,1271,1271,"40,600",11,7,38,36,0,
801,25020631,5,13,1,1,1,1,3/7/2025 21:18,3/7/2025 23:42,1271,1536,34300,14,2,60,30,236,
1838,25030489,2,179,1,1,1,1,3/29/2025 23:11,3/30/2025 0:49,1272,1272,28500,29,4,47,26,0,
744,25020800,5,2,1,1,1,1,3/6/2025 13:54,3/6/2025 15:02,1273,1273,38750,44,7,48,30,0,
1114,25030337,2,13,1,1,1,1,3/15/2025 19:23,3/15/2025 21:13,1274,1274,29600,18,6,35,20,0,
1474,25030388,2,179,1,1,1,1,3/22/2025 4:59,3/22/2025 7:24,1274,1274,56700,25,6,98,54,0,
616,25020710,2,1,1,1,1,1,3/3/2025 21:51,3/3/2025 23:20,1275,1275,"44,800",23,2,90,35,0,
1521,25030498,2,1,1,1,1,1,3/23/2025 4:22,3/23/2025 6:48,1275,1275,21500,6,2,19,15,0,
1885,25030490,2,179,1,1,1,1,4/1/2025 4:47,4/1/2025 7:34,1275,1265,11600,0,0,0,4,0,
1487,25030389,2,179,1,1,1,1,3/22/2025 15:31,3/22/2025 16:39,1276,1276,49700,19,4,19,39,0,
482,25020406,2,13,1,1,1,1,2/27/2025 13:47,2/27/2025 14:54,1277,1322,"33,550",28,1,23,35,0,
615,25020710,2,1,1,1,1,1,3/3/2025 21:51,3/4/2025 0:37,1279,1279,"44,800",23,2,90,35,0,
925,25030095,5,2,1,1,1,1,3/11/2025 15:12,3/11/2025 17:20,1280,1280,44100,22,4,43,30,0,
697,25020629,2,13,1,1,1,1,3/5/2025 13:50,3/5/2025 16:28,1281,1281,21800,17,5,20,15,0,
1675,25030486,2,179,1,1,1,1,3/27/2025 0:13,3/27/2025 1:47,1281,1281,35300,11,4,26,25,0,
924,25030095,5,2,1,1,1,1,3/11/2025 15:12,3/11/2025 18:01,1281,1281,44100,22,4,43,30,0,
442,25020404,2,13,1,1,1,1,2/26/2025 12:56,2/26/2025 14:00,1283,1283,"39,900",34,4,24,30,0,
1391,25030387,2,179,1,1,1,1,3/20/2025 23:30,3/21/2025 1:17,1283,"1,283",32150,22,5,60,30,0,
1782,25030499,2,1,1,1,1,1,3/29/2025 5:42,3/29/2025 7:21,1283,1283,18200,10,3,22,10,0,
1786,25030499,2,1,1,1,1,1,3/29/2025 5:46,3/29/2025 7:22,1283,1283,18200,10,3,22,10,0,
1681,25030495,2,2,1,1,1,1,3/27/2025 5:51,3/27/2025 7:19,1285,1285,28700,22,3,39,20,0,
923,25030095,5,2,1,1,1,1,3/11/2025 15:12,3/11/2025 17:05,1285,1285,44100,22,4,43,30,0,
1355,25030386,2,179,1,1,1,1,3/20/2025 16:07,3/20/2025 18:13,1291,1291,44100,14,4,21,30,0,
898,25020825,5,1,1,1,1,1,3/10/2025 19:56,3/10/2025 22:09,1291,1291,33850,12,3,34,25,0,
989,25030092,5,13,1,1,1,1,3/12/2025 21:51,3/13/2025 0:12,1291,1291,43400,26,4,34,35,0,
1791,25030499,2,1,1,1,1,1,3/29/2025 12:33,3/29/2025 15:27,1292,1292,38300,10,5,30,35,0,
1792,25030499,2,1,1,1,1,1,3/29/2025 12:33,3/29/2025 15:06,1292,1292,38300,10,5,30,35,0,
1499,25030389,2,179,1,1,1,1,3/22/2025 15:31,3/22/2025 18:15,1293,1541,49700,19,4,19,39,248,
1781,25030379,2,93,1,1,1,1,3/29/2025 2:01,3/29/2025 3:09,1293,1476,26650,20,4,80,23,0,
44,25020142,3,11,1,1,1,1,2/13/2025 13:52,2/13/2025 15:47,1293,1293,"31,600",16,0,10,0,0,
775,25020631,5,13,1,1,1,1,3/7/2025 13:46,3/7/2025 15:19,1295,1295,21660,17,4,48,10,0,
1491,25030389,2,179,1,1,1,1,3/22/2025 15:31,3/22/2025 18:15,1296,1296,49700,19,4,19,39,0,
566,25020633,2,2,1,1,1,1,3/2/2025 0:45,3/2/2025 3:04,1297,1297,"35,550",33,7,45,35,0,
1223,25020548,2,179,1,1,1,1,3/18/2025 12:05,3/18/2025 14:56,1297,1297,33350,4,3,10,30,0,
441,25020404,2,13,1,1,1,1,2/26/2025 12:56,2/26/2025 14:24,1298,1298,"39,900",34,4,24,30,0,
420,25020505,2,2,1,1,1,1,2/25/2025 13:50,2/25/2025 16:38,1300,1300,"38,500",15,3,35,30,0,
704,25020629,2,13,1,1,1,1,3/5/2025 17:44,3/5/2025 19:10,1300,1300,24400,15,2,15,25,0,
1528,25030498,2,1,1,1,1,1,3/24/2025 14:01,3/24/2025 15:11,1300,1300,31600,12,2,42,30,0,
1004,25020547,5,179,1,1,1,1,3/13/2025 13:52,3/13/2025 15:40,1302,1302,44800,20,6,53,30,861,
1794,25030499,2,1,1,1,1,1,3/29/2025 12:33,3/29/2025 14:05,1304,1304,38300,10,5,30,35,0,
1002,25020547,5,179,1,1,1,1,3/13/2025 13:52,3/13/2025 16:40,1304,1304,44800,20,6,53,30,0,
978,25030092,5,13,1,1,1,1,3/12/2025 13:56,3/12/2025 15:21,1306,1306,13300,6,1,73,15,0,
988,25030092,5,13,1,1,1,1,3/12/2025 21:51,3/13/2025 0:44,1306,1306,43400,26,4,34,35,0,
1638,25030390,2,179,1,1,1,1,3/26/2025 13:41,3/26/2025 15:12,1308,1308,46200,15,2,25,40,0,
1816,25030489,2,179,1,1,1,1,3/29/2025 17:45,3/29/2025 19:52,1310,1310,28000,26,5,60,20,0,
1822,25030489,2,179,1,1,1,1,3/29/2025 17:54,3/29/2025 19:35,1310,1310,28000,26,5,60,20,0,
1839,25030489,2,179,1,1,1,1,3/29/2025 23:11,3/30/2025 0:30,1310,1310,28500,29,4,47,26,0,
1854,25030726,2,83,1,1,1,1,3/31/2025 9:00,3/31/2025 11:14,1311,1311,21900,19,2,13,10,0,
1354,25030386,2,179,1,1,1,1,3/20/2025 16:07,3/20/2025 17:10,1312,1312,44100,14,4,21,30,0,
1636,25030390,2,179,1,1,1,1,3/26/2025 13:41,3/26/2025 15:35,1312,1312,46200,15,2,25,40,0,
634,25020493,5,111,1,1,1,1,3/4/2025 13:46,3/4/2025 16:26,1314,1314,"38,400",11,5,48,39,0,
418,25020505,2,2,1,1,1,1,2/25/2025 13:50,2/25/2025 16:18,1316,1316,"38,500",15,3,35,30,0,
481,25020406,2,13,1,1,1,1,2/27/2025 13:47,2/27/2025 15:49,1317,1317,"33,550",28,1,23,35,0,
468,25020405,2,13,1,1,1,1,2/27/2025 7:59,2/27/2025 10:00,1318,1324,"10,700",2,1,5,5,0,
1301,25020830,2,179,1,1,1,1,3/19/2025 19:20,3/19/2025 20:25,1320,1320,31700,10,2,25,30,0,
339,25020184,2,13,1,1,1,1,2/21/2025 21:54,2/21/2025 23:58,1321,1321,"46,500",18,3,34,0,0,
419,25020505,2,2,1,1,1,1,2/25/2025 13:50,2/25/2025 14:59,1321,1321,"38,500",15,3,35,30,0,
428,25020505,2,2,1,1,1,1,2/25/2025 16:57,2/25/2025 19:21,1321,840,"18,200",16,4,23,20,0,
480,25020406,2,13,1,1,1,1,2/27/2025 13:47,2/27/2025 16:30,1321,1321,"33,550",28,1,23,35,0,
627,25020632,2,56,1,1,1,1,3/4/2025 10:39,3/4/2025 12:15,1321,1321,"15,520",6,3,20,10,0,
443,25020404,2,13,1,1,1,1,2/26/2025 12:56,2/26/2025 15:31,1322,1322,"39,900",34,4,24,30,0,
1639,25030390,2,179,1,1,1,1,3/26/2025 13:41,3/26/2025 16:15,1325,1325,46200,15,2,25,40,0,
1038,25030219,2,13,1,1,1,1,3/14/2025 13:49,3/14/2025 16:38,1329,1329,39900,38,4,51,25,0,
1490,25030389,2,179,1,1,1,1,3/22/2025 15:31,3/22/2025 17:57,1329,1329,49700,19,4,19,39,0,
